min_x,min_y,min_z,max_x,max_y,max_z,center_x,center_y,center_z,dx,dy,dz,wall_id,ply_file,n_points
57.941219329833984,2.01816463470459,-0.7521998286247253,60.46758270263672,2.1212422847747803,1.1673519611358643,59.20440101623535,2.069703459739685,0.20757606625556946,2.5263633728027344,0.10307765007019043,1.9195517897605896,1,wall_001.ply,360
45.91449737548828,2.0123164653778076,-0.7085486650466919,54.790279388427734,2.219181537628174,2.662959575653076,50.35238838195801,2.1157490015029907,0.9772054553031921,8.875782012939453,0.2068650722503662,3.371508240699768,2,wall_002.ply,3195
38.55094528198242,2.026202440261841,-0.526149570941925,42.9185676574707,2.2531039714813232,2.7343716621398926,40.73475646972656,2.139653205871582,1.1041110455989838,4.367622375488281,0.22690153121948242,3.2605212330818176,3,wall_003.ply,899
55.39665985107422,-1.760399580001831,-0.8786709308624268,61.45494079589844,-1.535202145576477,2.486337423324585,58.42580032348633,-1.647800862789154,0.8038332462310791,6.058280944824219,0.225197434425354,3.3650083541870117,4,wall_004.ply,1292
38.504676818847656,-1.7514768838882446,-0.7403051853179932,54.0709228515625,-1.4640133380889893,2.8011865615844727,46.28779983520508,-1.607745110988617,1.0304406881332397,15.566246032714844,0.28746354579925537,3.541491746902466,5,wall_005.ply,5908
53.20722961425781,-2.690575122833252,-0.6627044081687927,55.17323684692383,-2.5588293075561523,1.2600311040878296,54.19023323059082,-2.624702215194702,0.29866334795951843,1.9660072326660156,0.1317458152770996,1.9227355122566223,6,wall_006.ply,819
45.78639221191406,-2.634827136993408,-0.7060951590538025,47.768585205078125,-2.5149805545806885,1.3117059469223022,46.777488708496094,-2.5749038457870483,0.3028053939342499,1.9821929931640625,0.11984658241271973,2.0178011059761047,7,wall_007.ply,699
41.46630096435547,-2.603207588195801,-0.6525161266326904,43.46730422973633,-2.4687469005584717,1.3104108572006226,42.4668025970459,-2.5359772443771362,0.32894736528396606,2.0010032653808594,0.1344606876373291,1.962926983833313,8,wall_008.ply,422
