min_x,min_y,min_z,max_x,max_y,max_z,center_x,center_y,center_z,dx,dy,dz,wall_id,ply_file,n_points
-25.38296566084226,-5.167361096705225,0.016728444910997994,-4.197526484727508,-4.904122383006984,2.106790834150602,-14.790246072784884,-5.035741739856105,1.0617596395308,21.185439176114752,0.26323871369824037,2.090062389239604,1,wall_001.ply,52658
-26.51101997163034,7.4105761793036935,-1.0914960355997716,-23.08661920818508,7.577475516711608,4.0605329463325,-24.79881958990771,7.4940258480076505,1.4845184553663642,3.4244007634452593,0.16689933740791485,5.152028981932271,2,wall_002.ply,5191
-22.501713839166705,7.371426320778639,-1.039523707403245,-18.89086681273241,7.5350926762209545,4.089990609818064,-20.696290325949555,7.453259498499797,1.5252334512074093,3.6108470264342962,0.16366635544231567,5.129514317221309,3,wall_003.ply,10537
-18.419479628132223,7.3246400817710455,-0.8331585320573792,-14.83117763890318,7.492302784494598,4.201163095521995,-16.6253286335177,7.408471433132822,1.684002281732308,3.588301989229043,0.16766270272355221,5.0343216275793745,4,wall_004.ply,10849
-14.349272588609832,7.285781248800264,-0.8059224498377712,-10.754762588616895,7.451244019559635,4.206825878021584,-12.552017588613364,7.368512634179949,1.7004517140919062,3.594509999992937,0.16546277075937077,5.012748327859355,5,wall_005.ply,12217
-10.265395202858373,7.244367881083876,-0.7526641524850218,-6.655682873902314,7.403685378690652,4.207956394272012,-8.460539038380343,7.324026629887264,1.727646120893495,3.6097123289560598,0.15931749760677594,4.960620546757034,6,wall_006.ply,12394
-6.115247572019637,7.20798392972755,0.13007070163052903,-2.625573949253925,7.340709220919704,4.210936431732951,-4.370410760636781,7.2743465753236265,2.17050356668174,3.489673622765712,0.1327252911921546,4.080865730102422,7,wall_007.ply,3898
-1.8794468146576027,7.167889787006448,1.791322142814358,1.4255047776538652,7.278567477162643,4.18143908579512,-0.22697101850186874,7.223228632084545,2.9863806143047387,3.304951592311468,0.11067769015619522,2.390116942980762,8,wall_008.ply,952
-30.720815482930096,-0.9635062727062994,-1.6031132364440221,-30.43472598816929,-0.6345690355612128,3.8573381199551005,-30.57777073554969,-0.799037654133756,1.1271124417555392,0.28608949476080525,0.3289372371450866,5.460451356399123,9,wall_009.ply,920
-27.095882778291905,-1.2163149064782919,-1.3460467475786355,-2.080011656537971,-0.6789512897428971,4.384801394441641,-14.587947217414937,-0.9476330981105945,1.5193773234315024,25.015871121753936,0.5373636167353948,5.730848142020276,10,wall_010.ply,78445
-1.3952305398155758,-1.2512279218208875,2.6625551330467223,0.6417227940074685,-1.1542589733045496,4.170635751918742,-0.37675387290405365,-1.2027434475627186,3.4165954424827323,2.0369533338230443,0.09696894851633786,1.50808061887202,11,wall_011.ply,611
-23.124624396928688,2.8463538986321155,-1.3646805612662232,-22.263113814405,2.9570638000990863,4.020618645481168,-22.693869105666842,2.901708849365601,1.3279690421074724,0.8615105825236888,0.1107099014669708,5.385299206747391,12,wall_012.ply,4378
-27.16634922815905,2.9029988506656292,-0.9879213179774017,-26.284440165756706,3.0063119647137375,4.119537897040368,-26.725394696957878,2.9546554076896836,1.5658082895314833,0.8819090624023431,0.10331311404810828,5.10745921501777,13,wall_013.ply,1713
-19.162811872286767,2.6392318292580783,-1.1318671119298362,-6.0316353720364955,2.9031863816524766,4.438793358332823,-12.597223622161632,2.771209105455277,1.6534631232014936,13.131176500250271,0.26395455239439825,5.570660470262659,14,wall_014.ply,21056
-34.65573125458511,3.006877799655909,-1.0923388568749393,-34.39451578507191,3.1043912635298954,3.6631547131332294,-34.52512351982851,3.055634531592902,1.285407928129145,0.2612154695132034,0.09751346387398652,4.755493570008168,15,wall_015.ply,248
-31.11769596085439,2.9575282052280394,-1.812927251357731,-30.426947020870674,3.0619114266254868,3.9585321672410574,-30.77232149086253,3.009719815926763,1.072802457941663,0.6907489399837168,0.10438322139744738,5.771459418598789,16,wall_016.ply,408
-2.8192862895162922,2.592528510795849,2.3296903934287623,-1.9679159878396468,2.6689173108548885,4.086448280505944,-2.3936011386779694,2.6307229108253685,3.2080693369673527,0.8513703016766454,0.07638880005903959,1.7567578870771814,17,wall_017.ply,274
