min_x,min_y,min_z,max_x,max_y,max_z,center_x,center_y,center_z,dx,dy,dz,wall_id,ply_file,n_points
-2.0306379391056404,36.589925969951615,0.33389264772208915,-1.3847245473546983,75.92937427088688,4.475212737196436,-1.7076812432301693,56.25965012041925,2.4045526924592626,0.6459133917509421,39.33944830093527,4.141320089474347,1,wall_001.ply,221779
-8.44825525979611,48.70039634378543,-0.26555451385941486,-8.01276211955283,68.88545612645542,8.16793862252427,-8.230508689674469,58.792926235120426,3.9511920543324273,0.43549314024327934,20.185059782669995,8.433493136383685,2,wall_002.ply,133900
-6.231387191895561,68.41428477867439,0.5200511761896652,-5.447069058007965,76.86691978026408,4.450414672585071,-5.839228124951763,72.64060227946923,2.485232924387368,0.784318133887596,8.452635001589698,3.9303634963954055,3,wall_003.ply,17649
-5.991405238824153,52.78051475100815,0.4086160310510415,-5.452109551023927,63.970070548850885,4.388752461664197,-5.72175739492404,58.37529264992952,2.398684246357619,0.5392956878002257,11.189555797842736,3.9801364306131553,4,wall_004.ply,36718
-5.774567089415359,37.82860827179591,0.3003834536011144,-4.904357139240403,49.34142282519513,4.130045526186738,-5.3394621143278815,43.58501554849552,2.215214489893926,0.8702099501749556,11.512814553399224,3.829662072585623,5,wall_005.ply,45506
-0.8863463928557566,62.14852513459254,0.6531485155195822,-0.818360724157231,63.26587115524962,2.80481804928065,-0.8523535585064939,62.70719814492108,1.7289832824001161,0.06798566869852551,1.1173460206570809,2.1516695337610674,6,wall_006.ply,4124
-0.8724413620378093,61.26939373818439,0.9701738908766607,-0.811349431843262,61.55599403261304,2.785730494138746,-0.8418953969405356,61.41269388539872,1.8779521925077034,0.061091930194547284,0.2866002944286521,1.8155566032620851,7,wall_007.ply,315
-0.7258805399709318,42.30176370232299,0.37255623854773456,-0.6498200912349561,44.30347957783953,2.542987575284328,-0.687850315602944,43.302621640081256,1.4577719069160313,0.07606044873597573,2.0017158755165454,2.170431336736593,8,wall_008.ply,2168
-8.38156686061637,68.59635424707449,0.43927028169914306,-1.979627651106302,68.81168691861393,4.443438678818146,-5.180597255861336,68.70402058284421,2.4413544802586444,6.4019392095100685,0.2153326715394428,4.004168397119003,9,wall_009.ply,3484
-8.201486472965996,48.76757885806127,0.5334140710846459,-3.3325179061915566,49.036233341734835,4.140277162951174,-5.767002189578776,48.901906099898056,2.33684561701791,4.86896856677444,0.2686544836735649,3.606863091866528,10,wall_010.ply,3614
-2.86167143597289,48.86653320072728,0.5098278680123548,-1.8363766796534997,49.07751625842316,4.116632101312988,-2.349024057813195,48.972024729575224,2.3132299846626716,1.0252947563193904,0.2109830576958771,3.6068042333006334,11,wall_011.ply,451
